사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
컴포즈커피 개포동점,커피숍,"서울특별시 강남구 개포로 504, 메트하임 지상1층 107호 (개포동)",205871.381297709    ,442986.597126448    
더치앤빈 삼성점,커피숍,"서울특별시 강남구 테헤란로83길 15, 제이엠빌딩 1층 2호 (삼성동)",204986.837709378    ,445134.136741889    
원파인데이 플로랄 디자인랩,커피숍,"서울특별시 강남구 논현로145길 5, 지상1층 (논현동)",202437.538960657    ,446163.191237238    
강남지역자활센터(더마실카페 세곡점),커피숍,"서울특별시 강남구 헌릉로590길 68, 지상1층 (세곡동)",209016.60879649     ,439882.118303183    
쁠로 13 (BBLO 13),커피숍,"서울특별시 강남구 도산대로8길 13, 1층 (논현동)",201904.854480773    ,445991.567633007    
푸더빌리티,커피숍,"서울특별시 강남구 개포로28길 20, 지상1층 101호 (개포동)",204348.85           ,441729.915          
공차 압구정역점,커피숍,"서울특별시 강남구 압구정로34길 11, 압구정스퀘어 지상1층 108호 (신사동)",202666.717097955    ,447239.218593207    
커피기업,커피숍,"서울특별시 강남구 테헤란로 152, 지상2층 (역삼동, 강남파이낸스센터)",203169.223281406    ,444178.357261909    
스타벅스 압구정역사3번출구,커피숍,"서울특별시 강남구 논현로 854, ANdAZ 지하1층 B109호 (신사동)",202482.216634599    ,447020.420866992    
이삐커피 가로수길점,커피숍,"서울특별시 강남구 가로수길 14, 지상1층 101호 (신사동)",201999.635583255    ,446290.226768985    
코삼이커피 역삼점,커피숍,"서울특별시 강남구 논현로85길 5-12, 지상1층 (역삼동)",203194.33483699     ,444044.750750238    
텟어텟 선릉,커피숍,"서울특별시 강남구 선릉로86길 10-5, 지상1층 (대치동)",204439.167342749    ,444525.656616131    
이디야 개포동역점,커피숍,"서울특별시 강남구 개포로82길 11, 지상1층 108,109호 (개포동)",205895.264163423    ,442928.256904129    
고마켓,커피숍,"서울특별시 강남구 도산대로85길 30, 지하1층 (청담동, 청담신원아침도시마인)",204320.63321904     ,447133.658518474    
숨다,커피숍,"서울특별시 강남구 양재대로53길 10, 1층 101호 (일원동)",207671.055          ,443248.84           
아지트901(AZIT901),커피숍,"서울특별시 강남구 일원로9길 60, 지상1층 (일원동)",207571.303141651    ,443163.78163962     
케플러커피,커피숍,"서울특별시 강남구 선릉로148길 54, 지하1층 (청담동)",203827.213081755    ,446742.730237258    
투썸플레이스 청담역사거리점,커피숍,"서울특별시 강남구 학동로 504, 지상1층 5호~6호, 지상2층 2호 (삼성동)",204441.993140059    ,446274.776168062    
테미,커피숍,"서울특별시 강남구 봉은사로30길 23, 지하1층 (역삼동)",203077.129168772    ,444866.782693993    
얼린,커피숍,"서울특별시 강남구 강남대로94길 28, 유니언타운 강남 지하2층 10호 (역삼동)",202546.845588714    ,444157.625343329    
야카페(ya cafe),커피숍,서울특별시 강남구 학동로11길 6 (논현동),202152.45791626     ,445612.524844346    
제이빈스 (J.Beans),커피숍,"서울특별시 강남구 선릉로155길 3, 1층 (신사동)",203399.963872997    ,446993.542364796    
파머스포케 신사점,커피숍,"서울특별시 강남구 논현로151길 50, 지층 (신사동)",202055.195167165    ,446394.249411002    
텐퍼센트커피 역삼역점,커피숍,"서울특별시 강남구 논현로94길 23, 지상1층 104호 (역삼동)",203308.849811838    ,444521.77466248     
르와조 역삼,커피숍,"서울특별시 강남구 논현로95길 10, 지상1층 (역삼동)",203028.799192014    ,444469.892825292    
춘풍슈가,커피숍,"서울특별시 강남구 봉은사로2길 35, 지상1층 (역삼동)",202275.540790671    ,444467.752442376    
에이치.캄머,커피숍,"서울특별시 강남구 도산대로34길 21, 지상1층 102호 (논현동)",202701.277291452    ,446304.032415137    
산울FNC,커피숍,"서울특별시 강남구 압구정로 165, 지하2층 (압구정동, 압구정 현대백화점 본점)",202358.505687227    ,447232.955697694    
그래잇빌리 라운지카페 압구정,커피숍,"서울특별시 강남구 압구정로46길 5-10, 압구정로데오스타 지상1층 104호 (신사동)",203244.569642884    ,447296.979708424    
드봉루아,커피숍,"서울특별시 강남구 광평로51길 22, 1층 104호 (수서동, 한아름아파트)",209090.360365095    ,443035.057750063    
(주)제이엠지아이엔씨,커피숍,"서울특별시 강남구 논현로157길 21, 지상1층 102호 (신사동)",202255.232704695    ,446664.156542169    
카멜커피 6호점,커피숍,"서울특별시 강남구 언주로164길 14-1, 지상1층 (신사동)",202990.029985739    ,446997.18977117     
메가엠지씨커피 대치역점,커피숍,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 지상1층 116호 (대치동)",205496.329962005    ,443515.70221107     
행복한 수플레,커피숍,"서울특별시 강남구 강남대로162길 20, 지상1층 (신사동)",201728.343288882    ,446420.44530849     
타이티 플래그쉽 스토어,커피숍,"서울특별시 강남구 선릉로18길 4, 지상1층 (개포동)",205198.14976699     ,442423.163372735    
다심향 역삼점,커피숍,"서울특별시 강남구 논현로63길 43, 대일빌딩 지상1층 (역삼동)",203246.304125326    ,443291.623180752    
투썸플레이스 역삼역점,커피숍,"서울특별시 강남구 테헤란로27길 16, BMY역삼타워 지상1,2층 (역삼동)",203292.237837221    ,444471.171166194    
강다짐 원유로스페셜티 강남역 지하상가점,커피숍,"서울특별시 강남구 강남대로 지하 396, 지하1층 E-44호 (역삼동, 강남역지하도상가)",203319.729227626    ,444338.162235023    
메가엠지씨커피 선릉점,커피숍,"서울특별시 강남구 선릉로86길 16, 2층 203호 (대치동)",204442.443048668    ,444560.851629623    
만화카페도도 강남본점,커피숍,"서울특별시 강남구 강남대로94길 18, 지하2층 (역삼동)",202478.198069493    ,444131.846519282    
크로플각,커피숍,"서울특별시 강남구 남부순환로 2942, 풍림프라자 지하1층 81, 83호 (대치동)",205448.46           ,443488.295          
보보틱 가든(bobotic garden),커피숍,"서울특별시 강남구 도산대로85길 18, 지상1층 102호 (청담동, 성영파크빌라)",204287.987978942    ,447046.731702046    
스페이시스(SPACES),커피숍,"서울특별시 강남구 영동대로 417, 오토웨이 타워 지하1층 (대치동)",205564.090602056    ,444887.741602573    
블렌드위치(BLEND WICH),커피숍,"서울특별시 강남구 논현로163길 17, 압구정 디자인빌딩 1층 (신사동)",202292.874103018    ,446864.429926259    
동방미인,떡카페,"서울특별시 강남구 봉은사로18길 31, 2층 (역삼동)",202564.318454289    ,444669.085684095    
버핏그라운드 역삼(본관),커피숍,"서울특별시 강남구 테헤란로 142, 캐피탈타워 지하1층 (역삼동)",203016.183843955    ,444168.205988118    
카페 유유히,커피숍,"서울특별시 강남구 강남대로126길 25, 지상1층 102호 (논현동, 논현빌딩)",202088.361868055    ,445298.988101236    
(주)노보로스터코리아,커피숍,"서울특별시 강남구 선릉로112길 39, 지상1층 (삼성동)",204058.518163676    ,445553.168824862    
스타벅스 압구정R점,커피숍,"서울특별시 강남구 언주로 861, 지상1층 (신사동)",202855.658621965    ,447241.605480602    
군인공제회관카페22(The 카페22),커피숍,"서울특별시 강남구 남부순환로 2806, 군인공제회관 지상22층 (도곡동)",204600.180680453    ,443010.642202848    
초크커피 로스터스,커피숍,"서울특별시 강남구 논현로115길 11, 지상1층 104호 (논현동)",202762.762845516    ,445172.736430132    
코코라(COCORA),커피숍,"서울특별시 강남구 논현로 838, 지상1층 (신사동)",202460.095856165    ,446802.62741326     
에덴스벨리 스타필드 코엑스몰점,커피숍,"서울특별시 강남구 영동대로 513, 코엑스 지하1층 P108호 (삼성동)",205130.591678902    ,445590.096837802    
매머드익스프레스 압구정역점,커피숍,"서울특별시 강남구 압구정로30길 12, 지상1층 (신사동)",202500.148870653    ,447160.672733539    
마이테라스가든,커피숍,"서울특별시 강남구 도산대로67길 29, 지상1층 (청담동)",203847.075497581    ,447087.63915646     
설빙 강남세곡점,커피숍,"서울특별시 강남구 헌릉로 569, 지상2층 204호 (세곡동)",208882.245870174    ,440405.743740801    
이디야커피 강남율현점,커피숍,"서울특별시 강남구 밤고개로21길 8, 세곡프라자 지상1층 104,105호 (율현동)",209468.661415857    ,441272.164354556    
데어 무트(der Mut),커피숍,"서울특별시 강남구 테헤란로33길 3-6, 역삼 스마트타워 지상1층 (역삼동)",203376.521484261    ,444425.530056755    
빽다방 강남역CGV점,커피숍,"서울특별시 강남구 테헤란로1길 48, 1층 (역삼동)",202316.193676646    ,444361.593620159    
북앤레스트(BOOK & REST),커피숍,"서울특별시 강남구 삼성로104길 22, 예림빌딩 지상1층 (삼성동)",204925.410990541    ,445430.933520528    
바샤커피 청담점,커피숍,"서울특별시 강남구 압구정로 432, 1층 (청담동)",203826.265014509    ,447157.327182325    
오더커피(ORDER COFFEE),커피숍,"서울특별시 강남구 논현로 412, 프라임빌딩 지상1층 107호 (역삼동)",203390.390363975    ,443864.765894165    
줄기,커피숍,"서울특별시 강남구 도산대로30길 11, 지상1층 (논현동)",202548.349223397    ,446323.537756279    
스타벅스 선릉 세화빌딩점,커피숍,"서울특별시 강남구 테헤란로64길 18, 지상1층,지상2층 (대치동)",204457.965423978    ,444619.930818766    
스타 카페,커피숍,"서울특별시 강남구 학동로6길 19, 논현1호주차장 지하1층 b-1호 (논현동)",202104.75126126     ,445385.946956151    
인투더키친(주) 공감 동국제약점,커피숍,"서울특별시 강남구 영동대로 715, 지상2층 (청담동)",204841.110570191    ,446590.241853712    
카페뉴,커피숍,"서울특별시 강남구 테헤란로 406, 샹제리제센터 에이동 지하1층 115호 (대치동)",204325.143969001    ,444689.095230482    
녹지화 카페,커피숍,"서울특별시 강남구 역삼로 455-6, 지상1층 101호 (대치동, JY빌딩)",204977.292154577    ,444545.480159721    
스타벅스 압구정현대아파트점,커피숍,"서울특별시 강남구 논현로175길 38, 서원쓰리 지상1층 (신사동)",202188.068512342    ,446995.869173028    
메가엠지씨커피 압구정동양빌딩점,커피숍,"서울특별시 강남구 논현로 824, 동양빌딩 지상1층 101호 (신사동)",202446.668757596    ,446640.146230168    
풍성호 압구정로데오점,커피숍,"서울특별시 강남구 압구정로 344, 지상1층 3호 (신사동)",203453.145266765    ,447272.66608524     
새마을휘트니스논현,커피숍,"서울특별시 강남구 강남대로 556, 지하1층 (논현동)",201830.491067264    ,445497.959632683    
웨이스트 스토어,커피숍,"서울특별시 강남구 도산대로45길 16-6, 지상2층 (신사동)",203099.04069041     ,446796.892505283    
시나본 현대본점,커피숍,"서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)",202358.505687227    ,447232.955697694    
스테레오스코프 커피(STEREOSCOPE COFFEE),커피숍,"서울특별시 강남구 압구정로 343, 갤러리아백화점 west 지하1층 (압구정동)",203470.848439305    ,447369.579851952    
(주)학산 테라로사커피 포스코센터지점,커피숍,"서울특별시 강남구 테헤란로 440, 포스코센터 지상 1, 2층 (대치동)",204895.310005801    ,444842.923410013    
주식회사 차센,커피숍,"서울특별시 강남구 도곡로 401, 롯데백화점 지하1층 (대치동)",204669.543366778    ,443873.621189048    
이디야커피 강남대치점,커피숍,"서울특별시 강남구 역삼로 415, 성진빌딩 지상1층 (대치동)",204557.335          ,444359.27           
테라로사 코엑스지점,커피숍,"서울특별시 강남구 영동대로 513, 지상1층 E003호 (삼성동, 기존컨벤션센타)",205130.591678902    ,445590.096837802    
카페시리우스,커피숍,"서울특별시 강남구 봉은사로18길 14, 1층 (역삼동)",202621.04625538     ,444787.381239848    
주식회사 리사르커피,커피숍,"서울특별시 강남구 도산대로99길 60, 1층 (청담동)",204211.145964256    ,447204.702883962    
더 체어,커피숍,"서울특별시 강남구 논현로26길 30-6, 지하1~지상1층 (도곡동)",203908.616055071    ,442292.881549231    
몽쁘 블랑제리 MONPEU,커피숍,"서울특별시 강남구 선릉로125길 31, 지상1층 (논현동)",203425.015295498    ,445783.938418752    
(주)더홀릭보드게임카페강남점,커피숍,"서울특별시 강남구 테헤란로1길 16, 지하1층 (역삼동)",202400.788864932    ,444136.853424488    
요커 (yo.kr) 압구정로데오 본점,커피숍,"서울특별시 강남구 언주로172길 66, 지상1층 103호 (신사동)",203395.118328777    ,447155.063696358    
쿠지 커피,커피숍,"서울특별시 강남구 선릉로6길 9, 지상1층 101호 (개포동)",205382.295          ,442288.725          
카페 다도(Cafe 다도),커피숍,"서울특별시 강남구 언주로85길 27, 지상1층 (역삼동)",203563.297317024    ,444266.609812808    
꿀다방,커피숍,"서울특별시 강남구 개포로 220, 지상1층 101호 (개포동)",204070.533633464    ,441813.946414106    
오 뮤지엄,커피숍,"서울특별시 강남구 논현로159길 34, 오아트갤러리 지상3층 (신사동)",202167.14011978     ,446711.374313547    
커피오스 coffe os 1997,커피숍,"서울특별시 강남구 역삼로83길 25, 지상1층 (대치동)",205154.619034634    ,444771.061132551    
살구 커피 하우스(Salgoo Coffee House),커피숍,"서울특별시 강남구 도곡로18길 5, 지상1층 101호 (도곡동)",203309.787906449    ,443207.694995912    
빅피처커피,커피숍,"서울특별시 강남구 테헤란로 501, 브이플렉스 지상1층 (삼성동)",204947.909039501    ,445035.104597245    
메가엠지씨커피 역삼래미안점,커피숍,"서울특별시 강남구 언주로 314, 강남프라자 지상1층 104호 (역삼동)",204056.199691995    ,443750.88453048     
매머드익스프레스 선릉대치점,커피숍,"서울특별시 강남구 선릉로90길 56, 지상1층 102호 (대치동, 대치동 대우아이빌명문가)",204662.747132837    ,444764.093388357    
페어리스트리,커피숍,"서울특별시 강남구 도곡로 401, 지하1층 (대치동, 롯데백화점 강남점)",204669.543366778    ,443873.621189048    
텐퍼센트커피 삼성역점,커피숍,"서울특별시 강남구 테헤란로107길 6, SOLID CORPORATION 지상1층 103호 (삼성동)",205732.722545794    ,445340.688938637    
밀토스트 도산맘마,커피숍,"서울특별시 강남구 압구정로42길 45, 지하1~지상1,2층 (신사동)",202992.632556379    ,447075.254730077    
감성커피 신논현점,커피숍,"서울특별시 강남구 강남대로 524, 지상1층 101호 (논현동)",201942.737405801    ,445200.466349612    
에스프레소웍스(더스콘),커피숍,"서울특별시 강남구 논현로113길 7, 1층 104호 (논현동)",202805.403854464    ,445111.004761705    
바나프레소 수서역점,커피숍,"서울특별시 강남구 광평로51길 8, 로얄프라자 지상1층 111호 (수서동)",208992.862909059    ,442912.82755506     
라플레르 플로,커피숍,"서울특별시 강남구 언주로104길 12-4, 지상1층 101호 (역삼동)",203593.9            ,444984.54           
일프레소 대치,커피숍,"서울특별시 강남구 삼성로70길 7, 1층 (대치동)",205229.975610667    ,444451.09585718     
메가엠지씨커피 삼성중앙점,커피숍,"서울특별시 강남구 영동대로85길 28, 지상1층 (대치동)",205345.731819116    ,444962.108521193    
아로마커피,커피숍,"서울특별시 강남구 역삼로 243, 지상1층 (역삼동)",203713.548467531    ,443966.145208763    
매머드 익스프레스  테헤란로중앙점,커피숍,"서울특별시 강남구 언주로 432-10, 역삼오피스텔 지상1층 101호 (역삼동)",203827.124177082    ,444439.070588534    
세븐일레븐 강남파이낸스점,커피숍,"서울특별시 강남구 테헤란로 152, 강남파이낸스센터 지하2층 S14호 (역삼동)",203169.223281406    ,444178.357261909    
킷사텐 역삼점,커피숍,"서울특별시 강남구 언주로85길 23-10, 역삼동제이빌딩 지상1층 (역삼동)",203599.729036396    ,444220.516917222    
바네,커피숍,"서울특별시 강남구 압구정로4길 13-4, 덕호빌딩 지상1층 101호 일부 (신사동)",201745.298347289    ,446616.05848852     
컴포즈커피 선릉한티중앙점,커피숍,"서울특별시 강남구 역삼로 420, 지상1층 4호 (대치동)",204607.20223677     ,444313.985087133    
이디야 도산사거리점,커피숍,"서울특별시 강남구 언주로148길 14, 나동 지상1층 107호 (논현동, 청호불교문화원)",203121.203642767    ,446464.379990564    
스타벅스 매봉역점,커피숍,"서울특별시 강남구 남부순환로 2736, 지앤지빌딩 지상1층~2층 (도곡동)",203932.386561356    ,442634.231267424    
크레몽(Cremont),커피숍,"서울특별시 강남구 봉은사로51길 3-3, 지상1층 206호 (논현동)",203686.143918498    ,445344.679446233    
강남타이야키코히,커피숍,"서울특별시 강남구 삼성로 212, B블럭 지상1층 168호 (대치동, 은마아파트)",205707.089399978    ,443914.194133105    
을지사거리 이디야커피숍,커피숍,"서울특별시 강남구 도산대로30길 7, 1층 (논현동)",202532.045756929    ,446352.694031111    
플랜 티앤주스 카페,커피숍,"서울특별시 강남구 개포로 623, 대청타워 지상1층 104호 (개포동)",206970.919291372    ,443574.411625824    
윈스커피,커피숍,"서울특별시 강남구 테헤란로83길 18, 매직킹덤빌딩 1층 (삼성동)",205034.076582582    ,445158.763300998    
폴바셋 수서역점,커피숍,"서울특별시 강남구 밤고개로1길 10, 수서현대벤쳐빌 지하2층 207,208,209,210,211호 (수서동)",208937.760652081    ,442873.588039887    
삼성수카페,커피숍,"서울특별시 강남구 강남대로 292, 지상3층 (도곡동)",202781.737912762    ,443018.881461019    
투썸플레이스 개포언주로점,커피숍,"서울특별시 강남구 언주로7길 6, 지상1층 106,107,107-1,108,108-1,109호 (개포동, 개포자이르네)",204824.676141018    ,441809.561685082    
(주)에이치제이텔레컴,커피숍,"서울특별시 강남구 선릉로 723 (논현동, 단강빌딩1층)",203495.843530024    ,446321.644710355    
커스텀커피,커피숍,"서울특별시 강남구 헌릉로569길 35, 지상1층 101호 (세곡동)",208581.735          ,440518.109999999    
에이엠두시커피 강남논현점,커피숍,"서울특별시 강남구 논현로114길 16, 지상1층 101호 (논현동)",203003.233666227    ,445168.354791989    
커피 헤일로(Coffee HALO),커피숍,"서울특별시 강남구 도곡로27길 47, 백산빌딩 지상1층 103호 (역삼동)",203582.439254494    ,443739.380240587    
보바보바,커피숍,"서울특별시 강남구 삼성로 331, 지상1층 (대치동)",205176.552682621    ,444329.624407793    
브레드캐스트 KT&G타워점,커피숍,서울특별시 강남구 영동대로 416 (주)케이티앤지 타워 지상1층 (대치동),205710.170088377    ,444934.283205797    
(주)바디메모홀딩스,커피숍,"서울특별시 강남구 도산대로 309, 4층 (신사동)",203039.656459137    ,446683.313244739    
카페유,커피숍,"서울특별시 강남구 언주로 327, 아폴로빌딩 지상1층 (역삼동)",203902.605          ,443874.3            
모프먼트(MoffMent) 역삼,커피숍,"서울특별시 강남구 테헤란로25길 9-8, 한빛빌딩 지상1층 (역삼동)",203002.094791778    ,444341.398745035    
(주)하우 선릉역점 아티클,커피숍,"서울특별시 강남구 테헤란로 지하 340, 선릉역 지하1층 220-112호 (삼성동)",205060.813210698    ,445022.708339772    
푸가,커피숍,"서울특별시 강남구 남부순환로 2942, 풍림프라자 지하1층 82호 (대치동)",205448.46           ,443488.295          
비슬로 B:slo,커피숍,"서울특별시 강남구 논현로8길 41, 지상1층 (개포동)",204541.644065772    ,441377.107351615    
아이갓에브리씽 서울세관점,커피숍,"서울특별시 강남구 언주로 721, 2층 (논현동)",202937.751870775    ,446213.971517958    
메가엠지씨커피 역삼테헤란로점,커피숍,"서울특별시 강남구 논현로85길 52, 역삼 푸르지오 시티 지상1층 101호-1호 (역삼동)",202905.303175817    ,443996.984822547    
병만이생코코넛,커피숍,"서울특별시 강남구 논현로119길 42, 1층 101호 (논현동)",202552.61084201     ,445167.070693617    
차분,커피숍,"서울특별시 강남구 강남대로146길 33, 지상1층 (논현동)",201944.107584542    ,445918.252062802    
ISIS COFFEE 이시스커피,커피숍,"서울특별시 강남구 학동로1길 11, 영타운빌딩 지상1층 102호 (논현동)",201847.886451965    ,445541.582198905    
더 리터 신사점,커피숍,"서울특별시 강남구 압구정로20길 15, 지상1층 103-1호 (신사동)",202177.713168161    ,446954.213637343    
테이크원(Take One),커피숍,"서울특별시 강남구 봉은사로18길 71, 지하1층 1호 (역삼동)",202400.832907541    ,444418.365029133    
라이미(LAIME)뱅이점,커피숍,"서울특별시 강남구 선릉로 320, 성진빌딩 1층 102호 (대치동)",204547.424148187    ,444009.523365419    
오와케이크 논현학동직영점,커피숍,"서울특별시 강남구 논현로131길 37, N57 1층 (논현동)",202357.414404352    ,445720.043811139    
스위치카페(SWCH),커피숍,"서울특별시 강남구 논현로57길 38, 지상1층 101호 (도곡동)",203289.815623879    ,443198.985457994    
메가엠지씨커피 양재역점,커피숍,"서울특별시 강남구 남부순환로 2615, 지상1층 101호 (도곡동, 극동스타클래스)",203092.721986278    ,442550.634567769    
커피나인 신사,커피숍,"서울특별시 강남구 도산대로1길 18, 지상1층 102호 (신사동)",201705.48554196     ,446183.21968247     
기기커피 역삼점,커피숍,"서울특별시 강남구 테헤란로87길 47, 서규빌딩 1층 (삼성동)",205012.445264152    ,445392.482092007    
컴포즈커피 강남을지병원점,커피숍,"서울특별시 강남구 도산대로 202, 강남을지병원 지상2층 (논현동)",202457.281306385    ,446353.555989885    
12h 매봉역점,커피숍,"서울특별시 강남구 남부순환로 2748, 1층 (도곡동)",204096.699106893    ,442714.510779264    
아이엠옥타(I am Octah),커피숍,"서울특별시 강남구 논현로76길 34, 지상1층 104호 (역삼동)",203603.693993897    ,443947.936206556    
카페로코 caf'e LOCO,커피숍,"서울특별시 강남구 봉은사로30길 17, 지상1층 103호 (역삼동)",203064.390729309    ,444917.570842631    
카페 더하리(CAFE_THEHARI),커피숍,"서울특별시 강남구 영동대로 330, 총회회관 지상1층 (대치동)",205794.285315312    ,444673.013471693    
컴포즈커피 일원맛의거리점,커피숍,"서울특별시 강남구 양재대로35길 6, 지상1층 101호 (일원동)",207330.570831961    ,443103.471127946    
어카페,커피숍,"서울특별시 강남구 도산대로 425, 지상1층 (청담동, 모다빌딩)",203675.513676636    ,446859.608488404    
인디펜던트커피 가로수길점,커피숍,"서울특별시 강남구 강남대로156길 49, 지상2층 (신사동)",201951.697295439    ,446349.696066779    
백억커피 논현점,커피숍,"서울특별시 강남구 학동로20길 47, 지상1층 좌측호 (논현동)",202363.442289842    ,445358.88341094     
주니카페,커피숍,"서울특별시 강남구 테헤란로 110, 켐브리지 강남빌딩 5층 (역삼동)",202529.11232552     ,443986.593500945    
(주)디엘로(DEELLO),커피숍,"서울특별시 강남구 도산대로70길 38, 지상1층 (청담동)",203892.499786445    ,446556.336093187    
정월,커피숍,"서울특별시 강남구 강남대로102길 46, 지상1층 (역삼동)",202458.691617734    ,444606.675101341    
셈22.1카페(SAM22.1cafe),커피숍,"서울특별시 강남구 봉은사로 452, 신도빌딩 1층 (삼성동)",204269.687086947    ,445479.007051967    
폴 바셋 선릉역 동훈타워점,커피숍,"서울특별시 강남구 테헤란로 317, 동훈타워 1층 (역삼동)",203975.167638837    ,444639.853315714    
씽크스팟(thinkspot),커피숍,"서울특별시 강남구 언주로 535, 2층 (역삼동)",203538.820418875    ,444846.944147654    
더부케츠,커피숍,"서울특별시 강남구 일원로9길 42, 욱진양행 지상2층 202호 (일원동)",207452.283676121    ,443119.492649632    
베르체 도심공항터미널점,커피숍,"서울특별시 강남구 테헤란로87길 22, 지하1층 Q105호 (삼성동, 한국도심공항터미널)",205170.959716696    ,445264.936337181    
스타벅스 압구정로데오역,커피숍,"서울특별시 강남구 선릉로 836 (청담동,지상1,2층)",203516.888863129    ,447145.887797627    
쁠랑커피,커피숍,"서울특별시 강남구 테헤란로10길 16, 쁠랑빌딩 지상1층 (역삼동)",202793.66947612     ,443989.997982152    
테이크파이브,커피숍,"서울특별시 강남구 테헤란로 134, 지상1층 (역삼동, 포스코P&S타워)",202900.590297224    ,444136.728684457    
(주)커피빈코리아 도심공항점,커피숍,"서울특별시 강남구 테헤란로87길 22, 지하1층 Q106호 (삼성동, 한국도심공항터미널)",205170.959716696    ,445264.936337181    
카페 넘버스,커피숍,"서울특별시 강남구 논현로6길 5, 지상1층 103호 (개포동)",204361.573990721    ,441219.84476832     
바나프레소 선릉공원점,커피숍,"서울특별시 강남구 테헤란로 421, 암천빌딩 지상1층 (삼성동)",204574.779777346    ,444866.645823879    
매머드 익스프레스 서역삼로점,커피숍,"서울특별시 강남구 역삼로 166, 지상1층 (역삼동)",203227.614955727    ,443644.459494103    
문,커피숍,"서울특별시 강남구 밤고개로23길 10-5, 나동 1층 (율현동)",209502.93800988     ,441212.117670216    
라 보카(la boca),커피숍,"서울특별시 강남구 개포로22길 11, 지상1층 (개포동)",204184.480257556    ,441781.103324323    
레이오버(Lay over),커피숍,"서울특별시 강남구 도산대로23길 8, 1층 (신사동)",202247.600550731    ,446384.589170583    
아임뮤트 로스터리(Immute Roastery),커피숍,"서울특별시 강남구 도산대로8길 9, 지상1층 (논현동)",201900.527168513    ,446021.195466717    
앉아스터디카페,커피숍,"서울특별시 강남구 선릉로64길 15-6, 지하1층 (대치동)",204666.087144728    ,444028.085239863    
주식회사 알란컴퍼니,커피숍,"서울특별시 강남구 선릉로145길 20, 지상1층 (논현동)",203273.974654781    ,446571.560529728    
더벤티 선릉역점,커피숍,"서울특별시 강남구 테헤란로 327, 빅토리아오피스텔 1층 101-비호 (역삼동)",204091.578937267    ,444708.182570037    
메가엠지씨커피 대치학원가점,커피숍,"서울특별시 강남구 도곡로77길 6, 지상1층 102호 (대치동)",205124.782658241    ,444065.28010915     
스타벅스 선릉동신빌딩R점,커피숍,"서울특별시 강남구 테헤란로 409, 동신빌딩 지상1층 (삼성동)",204389.263696413    ,444809.650128312    
텐퍼센트 양재역점,커피숍,"서울특별시 강남구 남부순환로 2609, 하늘빌딩 지상1층 102호 (도곡동)",203033.625147967    ,442530.69363817     
커피나인 역삼 논현로점,커피숍,"서울특별시 강남구 논현로 546, 지상1층 (역삼동)",203048.942972887    ,444750.891418927    
힙카롱,커피숍,"서울특별시 강남구 선릉로130길 20, 상가동 지상1층 107(일부)호 (삼성동, 래미안삼성2차아파트)",203770.384197358    ,445992.329114168    
공차 대치사거리점,커피숍,"서울특별시 강남구 역삼로 506, 지상1층 (대치동)",205180.228190275    ,444546.733868489    
삼삼공데이(330day),커피숍,"서울특별시 강남구 논현로 507, 성지하이츠3차빌딩 지하1층 6호 (역삼동)",203111.505626639    ,444387.529455918    
고다방 대치점,커피숍,"서울특별시 강남구 삼성로64길 5, 상가동 1층 103호 (대치동, 대치현대아파트)",205321.843255713    ,444292.411805979    
메가엠지씨커피 언주KTS빌딩점,커피숍,"서울특별시 강남구 봉은사로 215, KTS빌딩 지상1층 (논현동)",203074.684010896    ,445098.521748767    
별콩다방 대치역점,커피숍,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 지상1층 105호 (대치동)",205255.088432981    ,443524.599881818    
뚜레쥬르 강남직영점,커피숍,"서울특별시 강남구 강남대로 438, 스타플렉스 지상1층 105호, 106호, 107호 (역삼동)",202262.457856142    ,444382.542260289    
샐러리아 강남구청역점,커피숍,"서울특별시 강남구 선릉로 660, 지하1층 제비102호 (삼성동, 브라운스톤 레전드)",203675.905036013    ,445926.119732235    
투썸플레이스 신사세로수길점,커피숍,"서울특별시 강남구 압구정로 112, 지상1층, 2층 (신사동)",201792.881914722    ,446773.671586114    
매머드 익스프레스 언주역점,커피숍,"서울특별시 강남구 봉은사로30길 11, 1층 102호 (역삼동, 역삼동658빌딩)",203066.943578907    ,444956.246297886    
요커(yo.kr) 양재점,커피숍,"서울특별시 강남구 남부순환로359길 23, 지상1층 102호 (도곡동)",203119.996300882    ,442681.184576018    
에이림커피,커피숍,"서울특별시 강남구 강남대로62길 34, 1층 (역삼동, 역삼동 839-5 공동주택)",202959.042288603    ,443181.317364117    
매머드커피익스프레스 뱅뱅사거리점,커피숍,"서울특별시 강남구 강남대로62길 11, 지상1층 (역삼동)",202806.092203078    ,443145.350840209    
R 카페,커피숍,"서울특별시 강남구 강남대로98길 14, 1층 (역삼동, 재상빌딩)",202392.004649644    ,444276.635675063    
글레이트(GLATE),커피숍,"서울특별시 강남구 압구정로79길 77, 지상1층 (청담동)",204654.87350314     ,447088.59277233     
폴 바셋 대치역점,커피숍,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 지상1층 111,112,113,114호 (대치동)",205496.329962005    ,443515.70221107     
